,ID,NL,MR,MONOTONIC,ALIGNMENT
106,106,wie viele einwohner hat city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('wie', 'answer'), ('viele', 'ε'), ('einwohner', 'population_1'), ('hat', 'ε'), ('city_name', 'cityid(city_name,'), ('state_name', 'state_name)')"
107,107,wie viele leute leben in city_name,"answer(population_1(cityid(city_name, _)))",1,"('wie', 'answer'), ('viele', 'ε'), ('leute', 'population_1'), ('leben', 'ε'), ('in', 'ε'), ('city_name', 'cityid(city_name, _)')"
108,108,wie viele menschen leben in state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('viele', 'ε'), ('menschen', 'population_1'), ('leben', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
109,109,welches ist die bevoelkerungszahl von state_name,answer(population_1(stateid(state_name))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungszahl', 'population_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
110,110,wie viele einwohner leben in state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('viele', 'ε'), ('einwohner', 'population_1'), ('leben', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
111,111,wie viele fluesse heissen river_name,answer(count(riverid(river_name))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'ε'), ('heissen', 'ε'), ('river_name', 'riverid(river_name)')"
112,112,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
113,113,wie viele fluesse sind in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('sind', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
114,114,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
115,115,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
116,116,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
117,117,wie viele fluesse gibt es im staat mit den meisten fluessen,answer(count(river(loc_2(most(state(loc_1(river(all)))))))),0,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('im', 'loc_2'), ('staat', 'state'), ('mit', 'loc_1'), ('den', 'ε'), ('meisten', 'most'), ('fluessen', 'river(all)')"
118,118,wie viele fluesse gibt es im staat mit dem hoechsten punkt,answer(count(river(loc_2(state(loc_1(highest(place(all)))))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('im', 'loc_2'), ('staat', 'state'), ('mit', 'loc_1'), ('dem', 'ε'), ('hoechsten', 'highest'), ('punkt', 'place(all)')"
119,119,wie viele fluesse sind in dem staat mit der groessten bevoelkerung,answer(count(river(loc_2(largest_one(population_1(state(all))))))),0,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('sind', 'ε'), ('in', 'loc_2'), ('dem', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('groessten', 'largest_one'), ('bevoelkerung', 'population_1')"
120,120,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
121,121,wie viele fluesse laufen durch state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('laufen', 'ε'), ('durch', 'loc_2'), ('state_name', 'stateid(state_name)')"
122,122,wie viele fluesse gibt es in den usa,answer(count(river(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
123,123,wie viele fluesse verlaufen nicht durch den staat mit der hauptstadt city_name,"answer(count(exclude(river(all), traverse_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river(all)'), ('verlaufen', 'ε'), ('nicht', 'exclude'), ('durch', 'traverse_2'), ('den', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('der', 'ε'), ('hauptstadt', 'capital'), ('city_name', 'cityid(city_name, _)')"
124,124,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
125,125,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
126,126,wie viele fluesse in state_name sind laenger als der river_name,"answer(count(intersection(river(loc_2(stateid(state_name))), longer(riverid(river_name)))))",1,"('wie', 'answer'), ('viele', 'count'), ('ε', 'intersection'), ('fluesse', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('sind', 'ε'), ('laenger', 'longer'), ('als', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
127,127,wie viele fluesse gibt es in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
128,128,wie viele fluesse gibt es in state_name,answer(count(river(traverse_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('gibt', 'traverse_2'), ('es', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
129,129,wie viele fluesse fliessen durch die staaten die state_name angrenzen,answer(count(river(traverse_2(state(next_to_2(stateid(state_name))))))),0,"('wie', 'answer'), ('viele', 'count'), ('fluesse', 'river'), ('fliessen', 'traverse_2'), ('durch', 'ε'), ('die', 'ε'), ('staaten', 'state'), ('die', 'ε'), ('state_name', 'stateid(state_name)'), ('angrenzen', 'next_to_2')"
130,130,wie viele quadratkilometer umfasst die usa,answer(area_1(countryid(usa))),1,"('wie', 'answer'), ('viele', 'area_1'), ('quadratkilometer', 'ε'), ('umfasst', 'ε'), ('die', 'ε'), ('usa', 'countryid(usa)')"
131,131,wie viele staaten gibt es in den usa,answer(count(state(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
132,132,wie viele staaten gibt es in den usa,answer(count(state(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
133,133,wie viele staaten liegen neben wichtigten fluessen,answer(count(state(next_to_2(major(river(all)))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('liegen', 'ε'), ('neben', 'next_to_2'), ('wichtigten', 'major'), ('fluessen', 'river(all)')"
134,134,wie viele staaten gibt es,answer(count(state(all))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state(all)'), ('gibt', 'ε'), ('es', 'ε')"
135,135,wie viele staaten hat die usa,answer(count(state(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('hat', 'loc_2'), ('die', 'ε'), ('usa', 'countryid(usa)')"
136,136,wie viele staaten gibt es in den usa,answer(count(state(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('gibt', 'ε'), ('es', 'ε'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
137,137,wie viele staaten grenzen an state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
138,138,wie viele staaten grenzen an zumindest einen anderen staat an,answer(count(state(next_to_2(state(all))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('zuminεt', 'ε'), ('anderen', 'ε'), ('staat', 'state(all)'), ('an', 'ε')"
139,139,wie viele staaten grenzen an state_name und state_name,"answer(count(state(intersection(next_to_2(stateid(state_name)), next_to_2(stateid(state_name))))))",0,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('und', 'intersection'), ('ε', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('an', 'ε')"
140,140,wie viele staaten grenzen an state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
141,141,nenne die anzahl der staaten welche an state_name grenzen,answer(count(state(next_to_2(stateid(state_name))))),1,"('nenne', 'answer'), ('die', 'ε'), ('anzahl', 'count'), ('der', 'ε'), ('staaten', 'state'), ('welche', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzen', 'ε')"
142,142,wie viele staaten grenzen an den staat dessen hauptstadt city_name ist,"answer(count(state(next_to_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('staat', 'state'), ('loc_1sen', 'loc_1'), ('city_name', 'cityid(city_name, _)'), ('ist', 'ε')"
143,143,wie viele staaten grenzen an state_name an,answer(count(state(next_to_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('an', 'ε')"
144,144,wie viele staaten grenzen an state_name an,answer(count(state(next_to_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)'), ('an', 'ε')"
145,145,wie viele staaten grenzen an dem groessten staat,answer(count(state(next_to_2(largest(state(all)))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('dem', 'ε'), ('groessten', 'largest'), ('staat', 'state(all)')"
146,146,wie viele staaten grenzen an den river_name fluss an,answer(count(state(next_to_2(riverid(river_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε'), ('an', 'ε')"
147,147,wie viele staaten grenzen an den staat mit den meisten nachbarstaaten,answer(count(state(next_to_2(most(state(next_to_2(state(all)))))))),0,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('staat', 'state'), ('mit', 'next_to_2'), ('den', 'ε'), ('meisten', 'most'), ('nachbarstaaten', 'state(all)')"
148,148,wie viele staaten grenzen an den staat mit der groessten bevoelkerung,answer(count(state(next_to_2(largest_one(population_1(state(all))))))),0,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('den', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('groessten', 'largest_one'), ('bevoelkerung', 'population_1')"
149,149,wie viele staaten haben keine fluesse,"answer(count(exclude(state(all), loc_1(river(all)))))",0,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state(all)'), ('haben', 'loc_1'), ('keine', 'exclude'), ('fluesse', 'river(all)')"
150,150,state_name grenzt an wie viele staaten,answer(count(state(next_to_1(stateid(state_name))))),0,"('state_name', 'stateid(state_name)'), ('grenzt', 'next_to_1'), ('an', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state')"
151,151,an wie viele staaten grenzt state_name,answer(count(state(next_to_1(stateid(state_name))))),1,"('an', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzt', 'next_to_1'), ('state_name', 'stateid(state_name)')"
152,152,an wie viele staaten grenzt state_name,answer(count(state(next_to_1(stateid(state_name))))),1,"('an', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzt', 'next_to_1'), ('state_name', 'stateid(state_name)')"
153,153,durch wie viele staaten fliesst der fluss river_name,answer(count(state(traverse_1(riverid(river_name))))),1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('fliesst', 'traverse_1'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)')"
154,154,durch wie viele staaten fliesst der fluss river_name,answer(count(state(traverse_1(riverid(river_name))))),1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('fliesst', 'traverse_1'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)')"
155,155,durch wie viele staaten fliesst der river_name,answer(count(state(traverse_1(riverid(river_name))))),1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('fliesst', 'traverse_1'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
156,156,durch wie viele staaten fliesst der fluss river_name,answer(count(state(traverse_1(riverid(river_name))))),1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('fliesst', 'traverse_1'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)')"
157,157,durch wie viele staaten laeuft der fluss river_name,answer(count(state(traverse_1(river(riverid(river_name)))))),1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('laeuft', 'traverse_1'), ('der', 'ε'), ('fluss', 'river'), ('river_name', 'riverid(river_name)')"
158,158,wie viele staaten sind in den vereinigten staaten,answer(count(state(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('sind', 'ε'), ('in', 'loc_2'), ('den', 'ε'), ('vereinigten', 'countryid(usa)'), ('staaten', 'ε')"
159,159,in wie vielen staaten gibt es eine stadt mit dem namen city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('in', 'ε'), ('wie', 'answer'), ('vielen', 'count'), ('staaten', 'state'), ('gibt', 'loc_1'), ('es', 'ε'), ('eine', 'ε'), ('stadt', 'city'), ('mit', 'ε'), ('dem', 'ε'), ('namen', 'ε'), ('city_name', 'cityid(city_name, _)')"
160,160,in wie vielen staaten gibt es eine stadt namens city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('in', 'ε'), ('wie', 'answer'), ('vielen', 'count'), ('staaten', 'state'), ('gibt', 'loc_1'), ('es', 'ε'), ('eine', 'ε'), ('stadt', 'city'), ('namens', 'ε'), ('city_name', 'cityid(city_name, _)')"
161,161,wie viele staaten haben einen hoeher gelegenen punkt als der hoechstgelegene punkt des staates mit der groessten hauptstadt in den usa,answer(count(state(loc_1(place(higher_2(highest(place(loc_2(state(loc_1(largest(capital(city(loc_2(countryid(usa)))))))))))))))),0,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('haben', 'loc_1'), ('einen', 'ε'), ('hoeher', 'higher_2'), ('gelegenen', 'ε'), ('punkt', 'place'), ('als', 'ε'), ('der', 'ε'), ('hoechstgelegene', 'highest'), ('punkt', 'place'), ('loc_2', 'loc_2'), ('mit', 'loc_1'), ('der', 'ε'), ('groessten', 'largest'), ('hauptstadt', 'capital'), ('ε', 'city'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
162,162,wie viele staaten habe staedte die city_name heissen,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('habe', 'loc_1'), ('staedte', 'city'), ('die', 'ε'), ('city_name', 'cityid(city_name, _)'), ('heissen', 'ε')"
163,163,wie viele staaten haben staedte welche nach city_name benannt sind,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('haben', 'loc_1'), ('staedte', 'city'), ('welche', 'ε'), ('nach', 'ε'), ('city_name', 'cityid(city_name, _)'), ('benannt', 'ε'), ('sind', 'ε')"
164,164,wie viele staaten haben wichtige fluesse,answer(count(state(loc_1(major(river(all)))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('haben', 'loc_1'), ('wichtige', 'major'), ('fluesse', 'river(all)')"
165,165,durch wie viele staaten der usa fliesst der kuerzeste fluss,"answer(count(intersection(state(loc_2(countryid(usa))), traverse_1(shortest(river(all))))))",1,"('durch', 'ε'), ('wie', 'answer'), ('viele', 'count'), ('ε', 'intersection'), ('staaten', 'state'), ('der', 'loc_2'), ('usa', 'countryid(usa)'), ('fliesst', 'traverse_1'), ('der', 'ε'), ('kuerzeste', 'shortest'), ('fluss', 'river(all)')"
166,166,wie viele leute wohnen in state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('viele', 'ε'), ('leute', 'population_1'), ('wohnen', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
167,167,wie hoch ist place_name,answer(elevation_1(placeid(place_name))),1,"('wie', 'answer'), ('hoch', 'elevation_1'), ('ist', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
168,168,wie hoch ist der hoechste punkt in state_name,answer(elevation_1(highest(place(loc_2(stateid(state_name)))))),1,"('wie', 'answer'), ('hoch', 'elevation_1'), ('ist', 'ε'), ('der', 'ε'), ('hoechste', 'highest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
169,169,in welchem staat befindet sich der place_name,answer(state(loc_1(placeid(place_name)))),0,"('in', 'loc_1'), ('welchem', 'answer'), ('staat', 'state'), ('befindet', 'ε'), ('sich', 'ε'), ('der', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
170,170,was ist der staat mit der hoechsten hoehe in den vereinigten staaten,answer(state(loc_1(highest(place(loc_2(countryid(usa))))))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('der', 'ε'), ('hoechsten', 'highest'), ('hoehe', 'place'), ('in', 'loc_2'), ('den', 'ε'), ('vereinigten', 'countryid(usa)'), ('staaten', 'ε')"
