,ID,NL,MR,MONOTONIC,ALIGNMENT
112,112,quanti fiumi si trovano in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('si', 'ε'), ('trovano', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
113,113,quanti fiumi sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
114,114,quanti fiumi sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
115,115,quanti fiumi sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
116,116,quanti fiumi sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
117,117,quanti fiumi sono nello stato che ha più fiumi,answer(count(river(loc_2(most(state(loc_1(river(all)))))))),0,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('nello', 'loc_2'), ('stato', 'state'), ('che', 'ε'), ('ha', 'loc_1'), ('più', 'most'), ('fiumi', 'river(all)')"
118,118,quanti fiumi sono nello stato con il picco più alto,answer(count(river(loc_2(state(loc_1(highest(place(all)))))))),0,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('nello', 'loc_2'), ('stato', 'state'), ('con', 'loc_1'), ('il', 'ε'), ('picco', 'place(all)'), ('più', 'ε'), ('alto', 'highest')"
119,119,quanti fiumi sono nello stato con la popolazione più grande,answer(count(river(loc_2(largest_one(population_1(state(all))))))),0,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('nello', 'loc_2'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('più', 'ε'), ('grande', 'largest_one')"
120,120,quanti fiumi sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
121,121,quanti fiumi ci sono in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('ci', 'ε'), ('sono', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
122,122,quanti fiumi sono in us,answer(count(river(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('sono', 'ε'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
123,123,quanti fiumi non attraversano lo stato con capitale city_name,"answer(count(exclude(river(all), traverse_2(state(loc_1(capital(cityid(city_name, _))))))))",0,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river(all)'), ('non', 'exclude'), ('attravertraverse_2o', 'traverse_2'), ('stato', 'state'), ('con', 'loc_1'), ('capitale', 'capital'), ('city_name', 'cityid(city_name, _)')"
124,124,quanti fiumi ha l state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('ha', 'loc_2'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
125,125,quanti fiumi ha il state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('ha', 'loc_2'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
126,126,quanti fiumi in state_name sono più lunghi del river_name,"answer(count(intersection(river(loc_2(stateid(state_name))), longer(riverid(river_name)))))",1,"('quanti', 'answer'), ('ε', 'count'), ('ε', 'intersection'), ('fiumi', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('sono', 'ε'), ('più', 'ε'), ('lunghi', 'longer'), ('del', 'ε'), ('river_name', 'riverid(river_name)')"
127,127,quanti fiumi in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
128,128,quanti fiumi scorrono in state_name,answer(count(river(traverse_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('scorrono', 'traverse_2'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
129,129,quanti fiumi scorrono in stati che confinano con il state_name,answer(count(river(traverse_2(state(next_to_2(stateid(state_name))))))),1,"('quanti', 'answer'), ('ε', 'count'), ('fiumi', 'river'), ('scorrono', 'traverse_2'), ('in', 'ε'), ('stati', 'state'), ('che', 'ε'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
130,130,quanti chilometri quadrati in us,answer(area_1(countryid(usa))),1,"('quanti', 'answer'), ('chilometri', 'area_1'), ('quadrati', 'ε'), ('in', 'ε'), ('us', 'countryid(usa)')"
131,131,quanti stati sono in usa,answer(count(state(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('sono', 'ε'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
132,132,quanti stati ci sono in usa,answer(count(state(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('ci', 'ε'), ('sono', 'ε'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
133,133,quanti stati sono di fianco a grandi fiumi,answer(count(state(next_to_2(major(river(all)))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('sono', 'ε'), ('di', 'ε'), ('fianco', 'next_to_2'), ('a', 'ε'), ('grandi', 'major'), ('fiumi', 'river(all)')"
134,134,quanti stati ci sono,answer(count(state(all))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state(all)'), ('ci', 'ε'), ('sono', 'ε')"
135,135,quanti stati ci sono in usa,answer(count(state(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('ci', 'ε'), ('sono', 'ε'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
136,136,quanti stati ci sono in usa,answer(count(state(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('ci', 'ε'), ('sono', 'ε'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
137,137,quanti stati confinano con l state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
138,138,quanti stati confinano con almeno un altro stato,answer(count(state(next_to_2(state(all))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('almeno', 'ε'), ('un', 'ε'), ('altro', 'ε'), ('stato', 'state(all)')"
139,139,quanti stati confinano con il state_name e confinano con il state_name,"answer(count(state(intersection(next_to_2(stateid(state_name)), next_to_2(stateid(state_name))))))",0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)'), ('e', 'intersection'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
140,140,quanti stati confinano con le state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('le', 'ε'), ('state_name', 'stateid(state_name)')"
141,141,quanti stati confinano con l state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
142,142,quanti stati confinano con lo stato la cui capitale è city_name,"answer(count(state(next_to_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('la', 'loc_1'), ('cui', 'ε'), ('capitale', 'capital'), ('è', 'ε'), ('city_name', 'cityid(city_name, _)')"
143,143,quanti stati confinano con il state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
144,144,quanti stati confinano con il state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
145,145,quanti stati confinano con lo stato più grande,answer(count(state(next_to_2(largest(state(all)))))),0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('più', 'ε'), ('grande', 'largest')"
146,146,quanti stati confinano con il fiume river_name,answer(count(state(next_to_2(riverid(river_name))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
147,147,quanti stati confinano con lo stato che confina con più stati,answer(count(state(next_to_2(most(state(next_to_2(state(all)))))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state'), ('che', 'ε'), ('confina', 'next_to_2'), ('con', 'ε'), ('più', 'most'), ('stati', 'state(all)')"
148,148,quanti stati confinano con lo stato con la popolazione più grande,answer(count(state(next_to_2(largest_one(population_1(state(all))))))),0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confinano', 'next_to_2'), ('con', 'ε'), ('lo', 'ε'), ('stato', 'state(all)'), ('con', 'ε'), ('la', 'ε'), ('popolazione', 'population_1'), ('più', 'ε'), ('grande', 'largest_one')"
149,149,quanti stati non hanno fiumi,"answer(count(exclude(state(all), loc_1(river(all)))))",0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state(all)'), ('non', 'exclude'), ('hanno', 'loc_1'), ('fiumi', 'river(all)')"
150,150,con quanti stati confina l state_name,answer(count(state(next_to_1(stateid(state_name))))),1,"('con', 'ε'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confina', 'next_to_1'), ('l', 'ε'), ('state_name', 'stateid(state_name)')"
151,151,con quanti stati confina il state_name,answer(count(state(next_to_1(stateid(state_name))))),1,"('con', 'ε'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confina', 'next_to_1'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
152,152,con quanti stati confina il state_name,answer(count(state(next_to_1(stateid(state_name))))),1,"('con', 'ε'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('confina', 'next_to_1'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
153,153,tramite quanti stati scorre il fiume river_name,answer(count(state(traverse_1(riverid(river_name))))),0,"('tramite', 'traverse_1'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
154,154,tramite quanti stati scorre il fiume river_name,answer(count(state(traverse_1(riverid(river_name))))),0,"('tramite', 'traverse_1'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
155,155,tramite quanti stati scorre il fiume river_name,answer(count(state(traverse_1(riverid(river_name))))),0,"('tramite', 'traverse_1'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'ε'), ('river_name', 'riverid(river_name)')"
156,156,tramite quanti stati scorre il river_name,answer(count(state(traverse_1(riverid(river_name))))),0,"('tramite', 'traverse_1'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('scorre', 'ε'), ('il', 'ε'), ('river_name', 'riverid(river_name)')"
157,157,tramite quanti stati scorre il fiume river_name,answer(count(state(traverse_1(river(riverid(river_name)))))),0,"('tramite', 'traverse_1'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'river'), ('river_name', 'riverid(river_name)')"
158,158,quanti stati hanno gli usa,answer(count(state(loc_2(countryid(usa))))),1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_2'), ('il', 'ε'), ('usa', 'countryid(usa)')"
159,159,quanti stati hanno una città chiamata city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_1'), ('una', 'ε'), ('città', 'city'), ('chiamata', 'ε'), ('city_name', 'cityid(city_name, _)')"
160,160,quanti stati hanno una città chiamata city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_1'), ('una', 'ε'), ('città', 'city'), ('chiamata', 'ε'), ('city_name', 'cityid(city_name, _)')"
161,161,quanti stati hanno un picco più alto che il picco più alto dello stato con la capitale più grande in usa,answer(count(state(loc_1(place(higher_2(highest(place(loc_2(state(loc_1(largest(capital(city(loc_2(countryid(usa)))))))))))))))),0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'ε'), ('un', 'loc_1'), ('picco', 'place'), ('più', 'higher_2'), ('alto', 'ε'), ('che', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('dello', 'loc_2'), ('stato', 'state'), ('con', 'loc_1'), ('la', 'ε'), ('capitale', 'capital'), ('ε', 'city'), ('più', 'ε'), ('grande', 'largest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
162,162,quanti stati hanno città chiamate city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
163,163,quanti stati hanno città o cittadine chiamate city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_1'), ('città', 'city'), ('o', 'ε'), ('cittadine', 'ε'), ('chiamate', 'ε'), ('city_name', 'cityid(city_name, _)')"
164,164,quanti stati hanno fiumi importanti,answer(count(state(loc_1(major(river(all)))))),0,"('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('hanno', 'loc_1'), ('fiumi', 'river(all)'), ('importanti', 'major')"
165,165,attraverso quanti stati in us scorre il fiume più corto,"answer(count(intersection(state(loc_2(countryid(usa))), traverse_1(shortest(river(all))))))",0,"('attraverso', 'traverse_1'), ('ε', 'intersection'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state'), ('in', 'loc_2'), ('us', 'countryid(usa)'), ('scorre', 'ε'), ('il', 'ε'), ('fiume', 'river(all)'), ('più', 'ε'), ('corto', 'shortest')"
166,166,quanta popolazione ha il state_name,answer(population_1(stateid(state_name))),1,"('quanta', 'answer'), ('popolazione', 'population_1'), ('ha', 'ε'), ('il', 'ε'), ('state_name', 'stateid(state_name)')"
167,167,quanto è alto il place_name,answer(elevation_1(placeid(place_name))),1,"('quanto', 'answer'), ('è', 'ε'), ('alto', 'elevation_1'), ('il', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
168,168,quanto è alto il picco più alto in state_name,answer(elevation_1(highest(place(loc_2(stateid(state_name)))))),0,"('quanto', 'answer'), ('è', 'ε'), ('alto', 'elevation_1'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
169,169,in che stato è il place_name,answer(state(loc_1(placeid(place_name)))),0,"('ε', 'answer'), ('in', 'loc_1'), ('che', 'ε'), ('stato', 'state'), ('è', 'ε'), ('il', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
170,170,in che stato è il picco più alto in usa,answer(state(loc_1(highest(place(loc_2(countryid(usa))))))),0,"('ε', 'answer'), ('in', 'loc_1'), ('che', 'ε'), ('stato', 'state'), ('è', 'ε'), ('il', 'ε'), ('picco', 'place'), ('più', 'ε'), ('alto', 'highest'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
171,171,in che stato è city_name,"answer(state(loc_1(cityid(city_name, _))))",0,"('ε', 'answer'), ('in', 'loc_1'), ('che', 'ε'), ('stato', 'state'), ('è', 'ε'), ('city_name', 'cityid(city_name, _)')"
172,172,l state_name confina con quanti stati,answer(count(state(next_to_1(stateid(state_name))))),0,"('l', 'ε'), ('state_name', 'stateid(state_name)'), ('confina', 'next_to_1'), ('con', 'ε'), ('quanti', 'answer'), ('ε', 'count'), ('stati', 'state')"
173,173,elenca gli stati,answer(state(all)),1,"('elenca', 'answer'), ('gli', 'ε'), ('stati', 'state(all)')"
174,174,nomina tutti i laghi di us,answer(lake(loc_2(countryid(usa)))),1,"('nomina', 'answer'), ('tutti', 'ε'), ('i', 'ε'), ('laghi', 'lake'), ('di', 'loc_2'), ('us', 'countryid(usa)')"
175,175,nomina tutti i fiumi in state_name,answer(river(loc_2(stateid(state_name)))),1,"('nomina', 'answer'), ('tutti', 'ε'), ('i', 'ε'), ('fiumi', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
176,176,nomina le cinquanta capitali in us,answer(capital(loc_2(countryid(usa)))),1,"('nomina', 'answer'), ('le', 'ε'), ('cinquanta', 'ε'), ('capitali', 'capital'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
