,ID,NL,MR,MONOTONIC,ALIGNMENT
117,117,how many rivers are in the state that has most rivers,answer(count(river(loc_2(most(state(loc_1(river(all)))))))),0,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('has', 'loc_1'), ('most', 'most'), ('rivers', 'river(all)')"
118,118,how many rivers are in the state with the highest point,answer(count(river(loc_2(state(loc_1(highest(place(all)))))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place(all)')"
119,119,how many rivers are in the state with the largest population,answer(count(river(loc_2(largest_one(population_1(state(all))))))),0,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
120,120,how many rivers are in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
121,121,how many rivers are there in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('there', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
122,122,how many rivers are in us,answer(count(river(loc_2(countryid(usa))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('are', 'ε'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
123,123,how many rivers do not traverse the state with the capital city_name,"answer(count(exclude(river(all), traverse_2(state(loc_1(capital(cityid(city_name, _))))))))",0,"('how', 'answer'), ('many', 'count'), ('rivers', 'river(all)'), ('do', 'ε'), ('not', 'exclude'), ('traverse', 'traverse_2'), ('the', 'ε'), ('state', 'state'), ('with', 'loc_1'), ('the', 'ε'), ('capital', 'capital'), ('city_name', 'cityid(city_name, _)')"
124,124,how many rivers does state_name have,answer(count(river(loc_2(stateid(state_name))))),0,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('have', 'loc_2')"
125,125,how many rivers does state_name have,answer(count(river(loc_2(stateid(state_name))))),0,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('have', 'loc_2')"
126,126,how many rivers in state_name are longer than the river_name,"answer(count(intersection(river(loc_2(stateid(state_name))), longer(riverid(river_name)))))",1,"('how', 'answer'), ('many', 'count'), ('ε', 'intersection'), ('rivers', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)'), ('are', 'ε'), ('longer', 'longer'), ('than', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)')"
127,127,how many rivers in state_name,answer(count(river(loc_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
128,128,how many rivers run through state_name,answer(count(river(traverse_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('run', 'traverse_2'), ('through', 'ε'), ('state_name', 'stateid(state_name)')"
129,129,how many rivers run through the states bordering state_name,answer(count(river(traverse_2(state(next_to_2(stateid(state_name))))))),1,"('how', 'answer'), ('many', 'count'), ('rivers', 'river'), ('run', 'traverse_2'), ('through', 'ε'), ('the', 'ε'), ('states', 'state'), ('bordering', 'next_to_2'), ('state_name', 'stateid(state_name)')"
130,130,how many square kilometers in the us,answer(area_1(countryid(usa))),1,"('how', 'answer'), ('many', 'ε'), ('square', 'ε'), ('kilometers', 'area_1'), ('in', 'ε'), ('the', 'ε'), ('us', 'countryid(usa)')"
131,131,how many states are in the usa,answer(count(state(loc_2(countryid(usa))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('are', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
132,132,how many states are there in the usa,answer(count(state(loc_2(countryid(usa))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('are', 'ε'), ('there', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
133,133,how many states are next to major rivers,answer(count(state(next_to_2(major(river(all)))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('are', 'ε'), ('next', 'next_to_2'), ('to', 'ε'), ('major', 'major'), ('rivers', 'river(all)')"
134,134,how many states are there,answer(count(state(all))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state(all)'), ('are', 'ε'), ('there', 'ε')"
135,135,how many states are there in the usa,answer(count(state(loc_2(countryid(usa))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('are', 'ε'), ('there', 'ε'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
136,136,how many states are there in usa,answer(count(state(loc_2(countryid(usa))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('are', 'ε'), ('there', 'ε'), ('in', 'loc_2'), ('usa', 'countryid(usa)')"
137,137,how many states border state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
138,138,how many states border at least one other state,answer(count(state(next_to_2(state(all))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('at', 'ε'), ('least', 'ε'), ('one', 'ε'), ('other', 'ε'), ('state', 'state(all)')"
139,139,how many states border state_name and border state_name,"answer(count(state(intersection(next_to_2(stateid(state_name)), next_to_2(stateid(state_name))))))",0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('and', 'intersection'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
140,140,how many states border state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
141,141,how many states border state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
142,142,how many states border on the state whose capital is city_name,"answer(count(state(next_to_2(state(loc_1(capital(cityid(city_name, _))))))))",1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('on', 'ε'), ('the', 'ε'), ('state', 'state'), ('whose', 'loc_1'), ('capital', 'capital'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)')"
143,143,how many states border state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
144,144,how many states border state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('state_name', 'stateid(state_name)')"
145,145,how many states border the largest state,answer(count(state(next_to_2(largest(state(all)))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('largest', 'largest'), ('state', 'state(all)')"
146,146,how many states border the river_name river,answer(count(state(next_to_2(riverid(river_name))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε')"
147,147,how many states border the state that borders the most states,answer(count(state(next_to_2(most(state(next_to_2(state(all)))))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state'), ('that', 'ε'), ('borders', 'next_to_2'), ('the', 'ε'), ('most', 'most'), ('states', 'state(all)')"
148,148,how many states border the state with the largest population,answer(count(state(next_to_2(largest_one(population_1(state(all))))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('border', 'next_to_2'), ('the', 'ε'), ('state', 'state(all)'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest_one'), ('population', 'population_1')"
149,149,how many states do not have rivers,"answer(count(exclude(state(all), loc_1(river(all)))))",0,"('how', 'answer'), ('many', 'count'), ('states', 'state(all)'), ('do', 'ε'), ('not', 'exclude'), ('have', 'loc_1'), ('rivers', 'river(all)')"
150,150,how many states does state_name border,answer(count(state(next_to_1(stateid(state_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('border', 'next_to_1')"
151,151,how many states does state_name border,answer(count(state(next_to_1(stateid(state_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('border', 'next_to_1')"
152,152,how many states does state_name border,answer(count(state(next_to_1(stateid(state_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('border', 'next_to_1')"
153,153,how many states does the river_name river flow through,answer(count(state(traverse_1(riverid(river_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('flow', 'traverse_1'), ('through', 'ε')"
154,154,how many states does the river_name river run through,answer(count(state(traverse_1(riverid(river_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
155,155,how many states does the river_name river run through,answer(count(state(traverse_1(riverid(river_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'ε'), ('run', 'traverse_1'), ('through', 'ε')"
156,156,how many states does the river_name run through,answer(count(state(traverse_1(riverid(river_name))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('run', 'traverse_1'), ('through', 'ε')"
157,157,how many states does the river_name river run through,answer(count(state(traverse_1(river(riverid(river_name)))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('river_name', 'riverid(river_name)'), ('river', 'river'), ('run', 'traverse_1'), ('through', 'ε')"
158,158,how many states does the usa have,answer(count(state(loc_2(countryid(usa))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('does', 'ε'), ('the', 'ε'), ('usa', 'countryid(usa)'), ('have', 'loc_2')"
159,159,how many states have a city called city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('city', 'city'), ('called', 'ε'), ('city_name', 'cityid(city_name, _)')"
160,160,how many states have a city named city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('city', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
161,161,how many states have a higher point than the highest point of the state with the largest capital city in the us,answer(count(state(loc_1(place(higher_2(highest(place(loc_2(state(loc_1(largest(capital(city(loc_2(countryid(usa)))))))))))))))),0,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('a', 'ε'), ('higher', 'higher_2'), ('point', 'place'), ('than', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('ε', 'loc_1'), ('point', 'place'), ('of', 'loc_2'), ('the', 'ε'), ('state', 'state'), ('with', 'ε'), ('the', 'ε'), ('largest', 'largest'), ('capital', 'capital'), ('city', 'city'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)')"
162,162,how many states have cities named city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
163,163,how many states have cities or towns named city_name,"answer(count(state(loc_1(city(cityid(city_name, _))))))",1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('cities', 'city'), ('or', 'ε'), ('towns', 'ε'), ('named', 'ε'), ('city_name', 'cityid(city_name, _)')"
164,164,how many states have major rivers,answer(count(state(loc_1(major(river(all)))))),1,"('how', 'answer'), ('many', 'count'), ('states', 'state'), ('have', 'loc_1'), ('major', 'major'), ('rivers', 'river(all)')"
165,165,how many states in the us does the shortest river run through,"answer(count(intersection(state(loc_2(countryid(usa))), traverse_1(shortest(river(all))))))",0,"('how', 'answer'), ('many', 'count'), ('ε', 'intersection'), ('states', 'state'), ('in', 'loc_2'), ('the', 'ε'), ('us', 'countryid(usa)'), ('does', 'ε'), ('the', 'ε'), ('shortest', 'shortest'), ('river', 'river(all)'), ('run', 'traverse_1'), ('through', 'ε')"
166,166,how much population does state_name have,answer(population_1(stateid(state_name))),1,"('how', 'answer'), ('much', 'ε'), ('population', 'population_1'), ('does', 'ε'), ('state_name', 'stateid(state_name)'), ('have', 'ε')"
167,167,how tall is place_name,answer(elevation_1(placeid(place_name))),1,"('how', 'answer'), ('tall', 'elevation_1'), ('is', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
168,168,how tall is the highest point in state_name,answer(elevation_1(highest(place(loc_2(stateid(state_name)))))),1,"('how', 'answer'), ('tall', 'elevation_1'), ('is', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
169,169,in what state is place_name,answer(state(loc_1(placeid(place_name)))),0,"('in', 'loc_1'), ('what', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'placeid(place_name)'), ('state_name', 'ε')"
170,170,in which state does the highest point in usa exist,answer(state(loc_1(highest(place(loc_2(countryid(usa))))))),0,"('in', 'loc_1'), ('which', 'answer'), ('state', 'state'), ('does', 'ε'), ('the', 'ε'), ('highest', 'highest'), ('point', 'place'), ('in', 'loc_2'), ('usa', 'countryid(usa)'), ('exist', 'ε')"
171,171,in which state is city_name,"answer(state(loc_1(cityid(city_name, _))))",0,"('in', 'loc_1'), ('which', 'answer'), ('state', 'state'), ('is', 'ε'), ('city_name', 'cityid(city_name, _)')"
172,172,state_name borders how many states,answer(count(state(next_to_1(stateid(state_name))))),0,"('state_name', 'stateid(state_name)'), ('borders', 'next_to_1'), ('how', 'answer'), ('many', 'count'), ('states', 'state')"
173,173,list the states,answer(state(all)),1,"('list', 'answer'), ('the', 'ε'), ('states', 'state(all)')"
174,174,name all the lakes of us,answer(lake(loc_2(countryid(usa)))),1,"('name', 'answer'), ('all', 'ε'), ('the', 'ε'), ('lakes', 'lake'), ('of', 'loc_2'), ('us', 'countryid(usa)')"
175,175,name all the rivers in state_name,answer(river(loc_2(stateid(state_name)))),1,"('name', 'answer'), ('all', 'ε'), ('the', 'ε'), ('rivers', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
176,176,name the fifty capitals in the usa,answer(capital(loc_2(countryid(usa)))),1,"('name', 'answer'), ('the', 'ε'), ('fifty', 'ε'), ('capitals', 'capital'), ('in', 'loc_2'), ('the', 'ε'), ('usa', 'countryid(usa)')"
177,177,name the longest river in us,answer(longest(river(loc_2(countryid(usa))))),1,"('name', 'answer'), ('the', 'ε'), ('longest', 'longest'), ('river', 'river'), ('in', 'loc_2'), ('us', 'countryid(usa)')"
178,178,name the major lakes in state_name,answer(major(lake(loc_2(stateid(state_name))))),1,"('name', 'answer'), ('the', 'ε'), ('major', 'major'), ('lakes', 'lake'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
